business_id,yelpPage
starbucks-bronx-18,https://www.yelp.com/biz/starbucks-bronx-18
roma-pizza-bronx-2,https://www.yelp.com/biz/roma-pizza-bronx-2
bella-napoli-pizza-and-pasta-bronx,https://www.yelp.com/biz/bella-napoli-pizza-and-pasta-bronx
mcdonalds-bronx-45,https://www.yelp.com/biz/mcdonalds-bronx-45
aaa-gourmet-deli-mart-bronx,https://www.yelp.com/biz/aaa-gourmet-deli-mart-bronx
ginas-bakery-bronx,https://www.yelp.com/biz/ginas-bakery-bronx
kennedy-fried-chicken-bronx-17,https://www.yelp.com/biz/kennedy-fried-chicken-bronx-17
popeyes-louisiana-kitchen-east-bronx-2,https://www.yelp.com/biz/popeyes-louisiana-kitchen-east-bronx-2
subway-bronx-16,https://www.yelp.com/biz/subway-bronx-16
dominos-pizza-bronx-29,https://www.yelp.com/biz/dominos-pizza-bronx-29
mofonguito-com-bronx,https://www.yelp.com/biz/mofonguito-com-bronx
dunkin-donuts-bronx-76,https://www.yelp.com/biz/dunkin-donuts-bronx-76
pretzel-maker-east-bronx,https://www.yelp.com/biz/pretzel-maker-east-bronx
golden-crust-patties-bronx,https://www.yelp.com/biz/golden-crust-patties-bronx
the-little-cupcake-pastry-shop-bronx,https://www.yelp.com/biz/the-little-cupcake-pastry-shop-bronx
the-original-dumpling-shop-bronx,https://www.yelp.com/biz/the-original-dumpling-shop-bronx
city-island-express-bronx,https://www.yelp.com/biz/city-island-express-bronx
nino-gourmet-deli-bronx,https://www.yelp.com/biz/nino-gourmet-deli-bronx
burger-king-bronx-21,https://www.yelp.com/biz/burger-king-bronx-21
original-tonys-pizza-bronx,https://www.yelp.com/biz/original-tonys-pizza-bronx
kennedy-chicken-and-sandwichs-bronx,https://www.yelp.com/biz/kennedy-chicken-and-sandwichs-bronx
laconia-pizza-bronx,https://www.yelp.com/biz/laconia-pizza-bronx
vetro-restaurant-and-wine-bar-howard-beach-2,https://www.yelp.com/biz/vetro-restaurant-and-wine-bar-howard-beach-2
lennys-clam-bar-howard-beach,https://www.yelp.com/biz/lennys-clam-bar-howard-beach
saffron-restaurant-howard-beach,https://www.yelp.com/biz/saffron-restaurant-howard-beach
brunos-ristorante-howard-beach,https://www.yelp.com/biz/brunos-ristorante-howard-beach
the-local-press-ozone-park,https://www.yelp.com/biz/the-local-press-ozone-park
pizza-studio-east-new-york,https://www.yelp.com/biz/pizza-studio-east-new-york
statue-of-liberty-new-york-3,https://www.yelp.com/biz/statue-of-liberty-new-york-3
the-battery-new-york,https://www.yelp.com/biz/the-battery-new-york
blacktail-new-york,https://www.yelp.com/biz/blacktail-new-york
ho-brah-a-taco-joint-brooklyn-2,https://www.yelp.com/biz/ho-brah-a-taco-joint-brooklyn-2
tanoreen-brooklyn-2,https://www.yelp.com/biz/tanoreen-brooklyn-2
campania-coal-fired-pizza-new-york,https://www.yelp.com/biz/campania-coal-fired-pizza-new-york
pegasus-brooklyn,https://www.yelp.com/biz/pegasus-brooklyn
cebu-bar-and-bistro-brooklyn-2,https://www.yelp.com/biz/cebu-bar-and-bistro-brooklyn-2
brooklyn-beet-company-brooklyn,https://www.yelp.com/biz/brooklyn-beet-company-brooklyn
karam-restaurant-brooklyn-2,https://www.yelp.com/biz/karam-restaurant-brooklyn-2
ginos-restaurant-brooklyn-2,https://www.yelp.com/biz/ginos-restaurant-brooklyn-2
hom-bay-ridge-brooklyn,https://www.yelp.com/biz/hom-bay-ridge-brooklyn
lock-yard-brooklyn,https://www.yelp.com/biz/lock-yard-brooklyn
dyker-heights-christmas-lights-brooklyn,https://www.yelp.com/biz/dyker-heights-christmas-lights-brooklyn
ruzana-brooklyn,https://www.yelp.com/biz/ruzana-brooklyn
chadwicks-brooklyn-3,https://www.yelp.com/biz/chadwicks-brooklyn-3
east-harbor-seafood-palace-brooklyn,https://www.yelp.com/biz/east-harbor-seafood-palace-brooklyn
first-oasis-brooklyn,https://www.yelp.com/biz/first-oasis-brooklyn
shobu-sushi-and-grill-brooklyn,https://www.yelp.com/biz/shobu-sushi-and-grill-brooklyn
the-burger-bistro-brooklyn,https://www.yelp.com/biz/the-burger-bistro-brooklyn
little-cupcake-bakeshop-brooklyn-2,https://www.yelp.com/biz/little-cupcake-bakeshop-brooklyn-2
grand-sichuan-house-brooklyn,https://www.yelp.com/biz/grand-sichuan-house-brooklyn
polonica-restaurant-brooklyn,https://www.yelp.com/biz/polonica-restaurant-brooklyn
beets-and-carrots-brooklyn-2,https://www.yelp.com/biz/beets-and-carrots-brooklyn-2
middle-eastern-halal-food-brooklyn-5,https://www.yelp.com/biz/middle-eastern-halal-food-brooklyn-5
positano-restaurant-brooklyn,https://www.yelp.com/biz/positano-restaurant-brooklyn
pizza-wagon-brooklyn,https://www.yelp.com/biz/pizza-wagon-brooklyn
inaka-sushi-brooklyn,https://www.yelp.com/biz/inaka-sushi-brooklyn
mussels-and-more-brooklyn,https://www.yelp.com/biz/mussels-and-more-brooklyn
bombay-grill-brooklyn-3,https://www.yelp.com/biz/bombay-grill-brooklyn-3
sakana-sushi-and-asian-bistro-brooklyn,https://www.yelp.com/biz/sakana-sushi-and-asian-bistro-brooklyn
a-l-c-italian-grocery-new-york-2,https://www.yelp.com/biz/a-l-c-italian-grocery-new-york-2
bagel-boy-brooklyn,https://www.yelp.com/biz/bagel-boy-brooklyn
cocoa-grinder-brooklyn-2,https://www.yelp.com/biz/cocoa-grinder-brooklyn-2
cream-coffee-and-tea-shop-brooklyn-2,https://www.yelp.com/biz/cream-coffee-and-tea-shop-brooklyn-2
piccante-brooklyn,https://www.yelp.com/biz/piccante-brooklyn
pho-hoai-brooklyn,https://www.yelp.com/biz/pho-hoai-brooklyn
the-kettle-black-brooklyn-2,https://www.yelp.com/biz/the-kettle-black-brooklyn-2
paneantico-bakery-brooklyn,https://www.yelp.com/biz/paneantico-bakery-brooklyn
burgerfi-brooklyn-2,https://www.yelp.com/biz/burgerfi-brooklyn-2
coffee-rx-brooklyn,https://www.yelp.com/biz/coffee-rx-brooklyn
elia-restaurant-brooklyn-2,https://www.yelp.com/biz/elia-restaurant-brooklyn-2
skinflints-brooklyn,https://www.yelp.com/biz/skinflints-brooklyn
fushimi-bay-ridge-brooklyn-2,https://www.yelp.com/biz/fushimi-bay-ridge-brooklyn-2
arirang-hibachi-steakhouse-brooklyn,https://www.yelp.com/biz/arirang-hibachi-steakhouse-brooklyn
lioni-italian-heroes-brooklyn-2,https://www.yelp.com/biz/lioni-italian-heroes-brooklyn-2
the-owls-head-brooklyn,https://www.yelp.com/biz/the-owls-head-brooklyn
top-thai-restaurant-brooklyn-3,https://www.yelp.com/biz/top-thai-restaurant-brooklyn-3
e-noodle-brooklyn-4,https://www.yelp.com/biz/e-noodle-brooklyn-4
the-family-store-brooklyn-3,https://www.yelp.com/biz/the-family-store-brooklyn-3
taj-mahal-indian-restaurant-brooklyn-3,https://www.yelp.com/biz/taj-mahal-indian-restaurant-brooklyn-3
istanbul-bay-brooklyn,https://www.yelp.com/biz/istanbul-bay-brooklyn
mythai-cafe-brooklyn,https://www.yelp.com/biz/mythai-cafe-brooklyn
darn-donuts-bay-ridge,https://www.yelp.com/biz/darn-donuts-bay-ridge
taqueria-el-puente-brooklyn,https://www.yelp.com/biz/taqueria-el-puente-brooklyn
99-favor-taste-brooklyn-5,https://www.yelp.com/biz/99-favor-taste-brooklyn-5
delias-lounge-and-restaurant-brooklyn,https://www.yelp.com/biz/delias-lounge-and-restaurant-brooklyn
pep-bakehouse-and-coffee-shop-brooklyn,https://www.yelp.com/biz/pep-bakehouse-and-coffee-shop-brooklyn
shangri-la-bay-ridge,https://www.yelp.com/biz/shangri-la-bay-ridge
ninos-pizza-brooklyn,https://www.yelp.com/biz/ninos-pizza-brooklyn
kathys-dumplings-brooklyn,https://www.yelp.com/biz/kathys-dumplings-brooklyn
south-brooklyn-foundry-brooklyn,https://www.yelp.com/biz/south-brooklyn-foundry-brooklyn
windy-city-ale-house-brooklyn,https://www.yelp.com/biz/windy-city-ale-house-brooklyn
prince-tea-house-brooklyn-2,https://www.yelp.com/biz/prince-tea-house-brooklyn-2
the-wicked-monk-brooklyn-3,https://www.yelp.com/biz/the-wicked-monk-brooklyn-3
sushi-hana-brooklyn-2,https://www.yelp.com/biz/sushi-hana-brooklyn-2
86-noodles-brooklyn,https://www.yelp.com/biz/86-noodles-brooklyn
zio-toto-brooklyn,https://www.yelp.com/biz/zio-toto-brooklyn
spartan-souvlaki-brooklyn,https://www.yelp.com/biz/spartan-souvlaki-brooklyn
yemen-cafe-and-restaurant-brooklyn-2,https://www.yelp.com/biz/yemen-cafe-and-restaurant-brooklyn-2
schnitzel-haus-brooklyn,https://www.yelp.com/biz/schnitzel-haus-brooklyn
blue-door-souvlakia-brooklyn,https://www.yelp.com/biz/blue-door-souvlakia-brooklyn
ponte-vecchio-restaurant-brooklyn,https://www.yelp.com/biz/ponte-vecchio-restaurant-brooklyn
nonnos-pizza-brooklyn,https://www.yelp.com/biz/nonnos-pizza-brooklyn
tasty-pastry-shoppe-brooklyn,https://www.yelp.com/biz/tasty-pastry-shoppe-brooklyn
mama-rao-cucina-italiana-brooklyn,https://www.yelp.com/biz/mama-rao-cucina-italiana-brooklyn
espresso-pizzeria-brooklyn,https://www.yelp.com/biz/espresso-pizzeria-brooklyn
lombardos-of-bay-ridge-brooklyn-2,https://www.yelp.com/biz/lombardos-of-bay-ridge-brooklyn-2
omiya-sushi-brooklyn-2,https://www.yelp.com/biz/omiya-sushi-brooklyn-2
coco-fresh-tea-and-juice-brooklyn-3,https://www.yelp.com/biz/coco-fresh-tea-and-juice-brooklyn-3
lius-shanghai-brooklyn-2,https://www.yelp.com/biz/lius-shanghai-brooklyn-2
townhouse-275-brooklyn,https://www.yelp.com/biz/townhouse-275-brooklyn
sofias-ristorante-italiano-brooklyn,https://www.yelp.com/biz/sofias-ristorante-italiano-brooklyn
anthonys-butcher-and-deli-brooklyn,https://www.yelp.com/biz/anthonys-butcher-and-deli-brooklyn
pasticceria-rocco-brooklyn,https://www.yelp.com/biz/pasticceria-rocco-brooklyn
kim-chee-korean-restaurant-brooklyn-2,https://www.yelp.com/biz/kim-chee-korean-restaurant-brooklyn-2
sapporo-brooklyn,https://www.yelp.com/biz/sapporo-brooklyn
o-sullivans-bar-and-grill-brooklyn,https://www.yelp.com/biz/o-sullivans-bar-and-grill-brooklyn
krispy-pizza-brooklyn-brooklyn,https://www.yelp.com/biz/krispy-pizza-brooklyn-brooklyn
urban-griddle-elizabeth-2,https://www.yelp.com/biz/urban-griddle-elizabeth-2
hawaii-poke-bowl-staten-island,https://www.yelp.com/biz/hawaii-poke-bowl-staten-island
pho-mac-vietnamese-restaurant-staten-island,https://www.yelp.com/biz/pho-mac-vietnamese-restaurant-staten-island
the-west-shore-inn-staten-island,https://www.yelp.com/biz/the-west-shore-inn-staten-island
pizzeria-giove-staten-island,https://www.yelp.com/biz/pizzeria-giove-staten-island
incas-grill-peruvian-kitchen-staten-island,https://www.yelp.com/biz/incas-grill-peruvian-kitchen-staten-island
patrizias-of-brooklyn-staten-island-staten-island,https://www.yelp.com/biz/patrizias-of-brooklyn-staten-island-staten-island
piece-a-cake-new-york-3,https://www.yelp.com/biz/piece-a-cake-new-york-3
ocean-sushi-staten-island,https://www.yelp.com/biz/ocean-sushi-staten-island
heartland-bagels-staten-island,https://www.yelp.com/biz/heartland-bagels-staten-island
mother-mousse-bakery-staten-island,https://www.yelp.com/biz/mother-mousse-bakery-staten-island
taste-of-india-ii-staten-island-2,https://www.yelp.com/biz/taste-of-india-ii-staten-island-2
pho-rainbow-ii-staten-island-4,https://www.yelp.com/biz/pho-rainbow-ii-staten-island-4
jade-asian-bistro-staten-island,https://www.yelp.com/biz/jade-asian-bistro-staten-island
simple-asia-staten-island,https://www.yelp.com/biz/simple-asia-staten-island
cucina-fresca-staten-island-2,https://www.yelp.com/biz/cucina-fresca-staten-island-2
angelinas-kitchen-staten-island,https://www.yelp.com/biz/angelinas-kitchen-staten-island
rinconcito-paisa-staten-island,https://www.yelp.com/biz/rinconcito-paisa-staten-island
spiritos-restaurant-elizabeth,https://www.yelp.com/biz/spiritos-restaurant-elizabeth
millers-ale-house-staten-island-staten-island,https://www.yelp.com/biz/millers-ale-house-staten-island-staten-island
sips-maker-staten-island-2,https://www.yelp.com/biz/sips-maker-staten-island-2
tommys-tavern-tap-staten-island,https://www.yelp.com/biz/tommys-tavern-tap-staten-island
jade-island-staten-island,https://www.yelp.com/biz/jade-island-staten-island
sanma-japanese-restaurant-staten-island-3,https://www.yelp.com/biz/sanma-japanese-restaurant-staten-island-3
violettes-cellar-staten-island,https://www.yelp.com/biz/violettes-cellar-staten-island
michaels-martinis-and-meatballs-staten-island,https://www.yelp.com/biz/michaels-martinis-and-meatballs-staten-island
the-halal-spot-carteret,https://www.yelp.com/biz/the-halal-spot-carteret
campania-coal-fired-pizza-eltingville-2,https://www.yelp.com/biz/campania-coal-fired-pizza-eltingville-2
tim-hortons-staten-island,https://www.yelp.com/biz/tim-hortons-staten-island
oriental-plaza-chinese-and-japanese-restaurant-staten-island,https://www.yelp.com/biz/oriental-plaza-chinese-and-japanese-restaurant-staten-island
precious-island-dim-sum-staten-island,https://www.yelp.com/biz/precious-island-dim-sum-staten-island
yummy-machi-staten-island-3,https://www.yelp.com/biz/yummy-machi-staten-island-3
corner-house-bbq-staten-island,https://www.yelp.com/biz/corner-house-bbq-staten-island
east-pacific-restaurant-staten-island,https://www.yelp.com/biz/east-pacific-restaurant-staten-island
santillos-brick-oven-pizza-elizabeth,https://www.yelp.com/biz/santillos-brick-oven-pizza-elizabeth
villa-monte-pizzeria-and-restaurant-staten-island-6,https://www.yelp.com/biz/villa-monte-pizzeria-and-restaurant-staten-island-6
enzo-and-tinos-bake-shop-staten-island,https://www.yelp.com/biz/enzo-and-tinos-bake-shop-staten-island
how-greek-it-is-staten-island,https://www.yelp.com/biz/how-greek-it-is-staten-island
holy-schnitzel-staten-island,https://www.yelp.com/biz/holy-schnitzel-staten-island
harvest-cafe-staten-island,https://www.yelp.com/biz/harvest-cafe-staten-island
misaki-sushi-staten-island,https://www.yelp.com/biz/misaki-sushi-staten-island
cantina-mexicana-staten-island-4,https://www.yelp.com/biz/cantina-mexicana-staten-island-4
sapporo-sushi-house-staten-island,https://www.yelp.com/biz/sapporo-sushi-house-staten-island
mikes-unicorn-diner-staten-island-2,https://www.yelp.com/biz/mikes-unicorn-diner-staten-island-2
la-strada-restaurant-staten-island,https://www.yelp.com/biz/la-strada-restaurant-staten-island
linwood-inn-taphouse-and-pizza-linden,https://www.yelp.com/biz/linwood-inn-taphouse-and-pizza-linden
panino-rustico-staten-island-staten-island,https://www.yelp.com/biz/panino-rustico-staten-island-staten-island
hook-and-reel-staten-island-2,https://www.yelp.com/biz/hook-and-reel-staten-island-2
greenbelt-conservancy-staten-island,https://www.yelp.com/biz/greenbelt-conservancy-staten-island
dicosmos-italian-ice-elizabeth,https://www.yelp.com/biz/dicosmos-italian-ice-elizabeth
shake-shack-staten-island-5,https://www.yelp.com/biz/shake-shack-staten-island-5
buffalo-wild-wings-staten-island,https://www.yelp.com/biz/buffalo-wild-wings-staten-island
fresh-twist-juicebar-and-cafe-staten-island,https://www.yelp.com/biz/fresh-twist-juicebar-and-cafe-staten-island
1001-nights-cafe-and-lounge-staten-island-2,https://www.yelp.com/biz/1001-nights-cafe-and-lounge-staten-island-2
tropical-smoothie-cafe-staten-island,https://www.yelp.com/biz/tropical-smoothie-cafe-staten-island
da-noi-restaurant-on-victory-blvd-staten-island,https://www.yelp.com/biz/da-noi-restaurant-on-victory-blvd-staten-island
fushimi-japanese-restaurant-staten-island,https://www.yelp.com/biz/fushimi-japanese-restaurant-staten-island
abigails-cafe-linden-2,https://www.yelp.com/biz/abigails-cafe-linden-2
lobster-house-joes-staten-island-2,https://www.yelp.com/biz/lobster-house-joes-staten-island-2
z-one-diner-and-lounge-staten-island,https://www.yelp.com/biz/z-one-diner-and-lounge-staten-island
nonnas-pizzeria-staten-island,https://www.yelp.com/biz/nonnas-pizzeria-staten-island
something-sweet-staten-island-2,https://www.yelp.com/biz/something-sweet-staten-island-2
giovannis-trattoria-staten-island,https://www.yelp.com/biz/giovannis-trattoria-staten-island
zara-cafe-grill-staten-island-2,https://www.yelp.com/biz/zara-cafe-grill-staten-island-2
mimmos-brick-oven-pizza-and-trattoria-staten-island,https://www.yelp.com/biz/mimmos-brick-oven-pizza-and-trattoria-staten-island
blaze-fast-fired-pizza-staten-island,https://www.yelp.com/biz/blaze-fast-fired-pizza-staten-island
noches-de-colombia-elizabeth,https://www.yelp.com/biz/noches-de-colombia-elizabeth
casa-verde-lighthouse-hill,https://www.yelp.com/biz/casa-verde-lighthouse-hill
real-madrid-restaurant-staten-island,https://www.yelp.com/biz/real-madrid-restaurant-staten-island
piccolino-ristorante-staten-island,https://www.yelp.com/biz/piccolino-ristorante-staten-island
basil-cucina-and-catering-staten-island,https://www.yelp.com/biz/basil-cucina-and-catering-staten-island
dragonfly-restaurant-and-bar-linden-2,https://www.yelp.com/biz/dragonfly-restaurant-and-bar-linden-2
nori-sushi-staten-island,https://www.yelp.com/biz/nori-sushi-staten-island
marks-bake-shoppe-staten-island,https://www.yelp.com/biz/marks-bake-shoppe-staten-island
pho-minhs-linden,https://www.yelp.com/biz/pho-minhs-linden
panera-bread-staten-island,https://www.yelp.com/biz/panera-bread-staten-island
riviera-mediterranean-cuisine-staten-island,https://www.yelp.com/biz/riviera-mediterranean-cuisine-staten-island
coles-dockside-restaurant-staten-island,https://www.yelp.com/biz/coles-dockside-restaurant-staten-island
la-cabaña-restaurant-elizabeth-2,https://www.yelp.com/biz/la-cabaña-restaurant-elizabeth-2
villa-paradiso-bay-terrace,https://www.yelp.com/biz/villa-paradiso-bay-terrace
genki-sushi-staten-island-2,https://www.yelp.com/biz/genki-sushi-staten-island-2
la-piazza-pizzeria-and-restaurant-staten-island,https://www.yelp.com/biz/la-piazza-pizzeria-and-restaurant-staten-island
qdoba-mexican-eats-staten-island,https://www.yelp.com/biz/qdoba-mexican-eats-staten-island
quick-grill-japan-staten-island,https://www.yelp.com/biz/quick-grill-japan-staten-island
brisas-colombianas-bakery-and-restaurant-elizabeth-2,https://www.yelp.com/biz/brisas-colombianas-bakery-and-restaurant-elizabeth-2
johns-caffe-and-pizza-elizabeth,https://www.yelp.com/biz/johns-caffe-and-pizza-elizabeth
494-chicken-staten-island,https://www.yelp.com/biz/494-chicken-staten-island
empire-east-ny-staten-island,https://www.yelp.com/biz/empire-east-ny-staten-island
griffs-place-new-dorp-beach,https://www.yelp.com/biz/griffs-place-new-dorp-beach
arabica-hookah-lounge-and-restaurant-staten-island,https://www.yelp.com/biz/arabica-hookah-lounge-and-restaurant-staten-island
the-pizza-parlor-staten-island,https://www.yelp.com/biz/the-pizza-parlor-staten-island
hong-kong-kei-one-staten-island,https://www.yelp.com/biz/hong-kong-kei-one-staten-island
joe-broadways-billiards-and-sports-pub-staten-island,https://www.yelp.com/biz/joe-broadways-billiards-and-sports-pub-staten-island
the-bettered-bagel-staten-island,https://www.yelp.com/biz/the-bettered-bagel-staten-island
canlons-restaurant-staten-island,https://www.yelp.com/biz/canlons-restaurant-staten-island
genki-sushi-staten-island,https://www.yelp.com/biz/genki-sushi-staten-island
country-donuts-amboy-staten-island,https://www.yelp.com/biz/country-donuts-amboy-staten-island
alfonsos-pastry-shoppe-staten-island,https://www.yelp.com/biz/alfonsos-pastry-shoppe-staten-island
casanova-staten-island,https://www.yelp.com/biz/casanova-staten-island
bagels-r-us-staten-island-2,https://www.yelp.com/biz/bagels-r-us-staten-island-2
giulianas-staten-island,https://www.yelp.com/biz/giulianas-staten-island
randiwa-staten-island,https://www.yelp.com/biz/randiwa-staten-island
andrews-diner-staten-island,https://www.yelp.com/biz/andrews-diner-staten-island
tommys-italian-sausage-and-hot-dogs-elizabeth,https://www.yelp.com/biz/tommys-italian-sausage-and-hot-dogs-elizabeth
chikurin-new-dorp,https://www.yelp.com/biz/chikurin-new-dorp
bella-mama-rose-staten-island,https://www.yelp.com/biz/bella-mama-rose-staten-island
johns-deli-staten-island,https://www.yelp.com/biz/johns-deli-staten-island
notos-casa-cucina-staten-island,https://www.yelp.com/biz/notos-casa-cucina-staten-island
elis-pizza-pasta-elizabeth,https://www.yelp.com/biz/elis-pizza-pasta-elizabeth
charlie-browns-steakhouse-staten-island-ny,https://www.yelp.com/biz/charlie-browns-steakhouse-staten-island-ny
empire-east-staten-island-4,https://www.yelp.com/biz/empire-east-staten-island-4
the-beer-garden-staten-island,https://www.yelp.com/biz/the-beer-garden-staten-island
verde-minho-elizabeth,https://www.yelp.com/biz/verde-minho-elizabeth
project-brunch-charleston,https://www.yelp.com/biz/project-brunch-charleston
better-gourmet-health-kitchen-staten-island,https://www.yelp.com/biz/better-gourmet-health-kitchen-staten-island
pinhos-bakery-roselle,https://www.yelp.com/biz/pinhos-bakery-roselle
marina-cafe-staten-island-3,https://www.yelp.com/biz/marina-cafe-staten-island-3
holtermanns-bakery-staten-island-2,https://www.yelp.com/biz/holtermanns-bakery-staten-island-2
arirang-hibachi-steakhouse-staten-island,https://www.yelp.com/biz/arirang-hibachi-steakhouse-staten-island
dowlings-irish-pub-and-restaurant-roselle-park,https://www.yelp.com/biz/dowlings-irish-pub-and-restaurant-roselle-park
pi-3-14-pizzeria-staten-island-2,https://www.yelp.com/biz/pi-3-14-pizzeria-staten-island-2
chilis-staten-island,https://www.yelp.com/biz/chilis-staten-island
portobello-cafe-staten-island,https://www.yelp.com/biz/portobello-cafe-staten-island
capizzi-staten-island,https://www.yelp.com/biz/capizzi-staten-island
kiku-sushi-staten-island,https://www.yelp.com/biz/kiku-sushi-staten-island
andellas-restaurant-staten-island,https://www.yelp.com/biz/andellas-restaurant-staten-island
plaza-bagel-and-deli-staten-island,https://www.yelp.com/biz/plaza-bagel-and-deli-staten-island
delicious-shwarma-staten-2,https://www.yelp.com/biz/delicious-shwarma-staten-2
michelinos-pizzeria-elizabeth-2,https://www.yelp.com/biz/michelinos-pizzeria-elizabeth-2
annadale-bakery-staten-island,https://www.yelp.com/biz/annadale-bakery-staten-island
outback-steakhouse-staten-island,https://www.yelp.com/biz/outback-steakhouse-staten-island
dominicks-bakery-cafe-staten-island,https://www.yelp.com/biz/dominicks-bakery-cafe-staten-island
bus-stop-diner-carteret,https://www.yelp.com/biz/bus-stop-diner-carteret
joyces-tavern-staten-island,https://www.yelp.com/biz/joyces-tavern-staten-island
brioso-staten-island,https://www.yelp.com/biz/brioso-staten-island
five-guys-staten-island-2,https://www.yelp.com/biz/five-guys-staten-island-2
filoncino-cafe-staten-island,https://www.yelp.com/biz/filoncino-cafe-staten-island
nunzios-pizzeria-and-restaurant-staten-island,https://www.yelp.com/biz/nunzios-pizzeria-and-restaurant-staten-island
el-lechon-de-negron-union-2,https://www.yelp.com/biz/el-lechon-de-negron-union-2
fresh-tortillas-and-taco-staten-island-2,https://www.yelp.com/biz/fresh-tortillas-and-taco-staten-island-2
r-a-deli-dominican-food-staten-island,https://www.yelp.com/biz/r-a-deli-dominican-food-staten-island
liberty-tavern-staten-island,https://www.yelp.com/biz/liberty-tavern-staten-island
tacks-chinese-take-out-staten-island,https://www.yelp.com/biz/tacks-chinese-take-out-staten-island
bagels-and-buns-staten-island,https://www.yelp.com/biz/bagels-and-buns-staten-island
andrews-healthy-foods-bayonne-2,https://www.yelp.com/biz/andrews-healthy-foods-bayonne-2
jezif-fried-chicken-and-pizza-carteret,https://www.yelp.com/biz/jezif-fried-chicken-and-pizza-carteret
chriss-restaurant-staten-island,https://www.yelp.com/biz/chriss-restaurant-staten-island
cucina-mia-staten-island,https://www.yelp.com/biz/cucina-mia-staten-island
shop-and-eat-halal-restaurant-and-market-staten-island-2,https://www.yelp.com/biz/shop-and-eat-halal-restaurant-and-market-staten-island-2
staten-island-staten-island-6,https://www.yelp.com/biz/staten-island-staten-island-6
peking-taste-restaurant-staten-island-2,https://www.yelp.com/biz/peking-taste-restaurant-staten-island-2
yolys-cuban-cafe-elizabeth,https://www.yelp.com/biz/yolys-cuban-cafe-elizabeth
el-pollo-2-restaurant-staten-island,https://www.yelp.com/biz/el-pollo-2-restaurant-staten-island
jamdung-restaurant-and-bar-staten-island-2,https://www.yelp.com/biz/jamdung-restaurant-and-bar-staten-island-2
burger-express-carteret-2,https://www.yelp.com/biz/burger-express-carteret-2
dileos-pizzeria-staten-island,https://www.yelp.com/biz/dileos-pizzeria-staten-island
café-latté-staten-island,https://www.yelp.com/biz/café-latté-staten-island
avocado-sushi-staten-island-2,https://www.yelp.com/biz/avocado-sushi-staten-island-2
giovannis-salumeria-bayonne-2,https://www.yelp.com/biz/giovannis-salumeria-bayonne-2
flaming-grill-and-supreme-buffet-staten-island,https://www.yelp.com/biz/flaming-grill-and-supreme-buffet-staten-island
bridge-and-tunnel-brewery-ridgewood,https://www.yelp.com/biz/bridge-and-tunnel-brewery-ridgewood
bed-vyne-brew-brooklyn-3,https://www.yelp.com/biz/bed-vyne-brew-brooklyn-3
smashburger-brooklyn-4,https://www.yelp.com/biz/smashburger-brooklyn-4
aztec-soul-brooklyn,https://www.yelp.com/biz/aztec-soul-brooklyn
china-restaurant-brooklyn,https://www.yelp.com/biz/china-restaurant-brooklyn
mr-mckays-more-than-salads-brooklyn-2,https://www.yelp.com/biz/mr-mckays-more-than-salads-brooklyn-2
nebu-hookah-lounge-woodhaven-2,https://www.yelp.com/biz/nebu-hookah-lounge-woodhaven-2
thailand-kitchen-jamaica,https://www.yelp.com/biz/thailand-kitchen-jamaica
tavares-restaurant-brooklyn,https://www.yelp.com/biz/tavares-restaurant-brooklyn
outback-steakhouse-brooklyn-3,https://www.yelp.com/biz/outback-steakhouse-brooklyn-3
olive-garden-italian-restaurant-brooklyn-3,https://www.yelp.com/biz/olive-garden-italian-restaurant-brooklyn-3
enzos-pizza-ozone-park-2,https://www.yelp.com/biz/enzos-pizza-ozone-park-2
fusion-east-brooklyn,https://www.yelp.com/biz/fusion-east-brooklyn
the-original-brucees-patties-brooklyn,https://www.yelp.com/biz/the-original-brucees-patties-brooklyn
nimbus-vape-and-cigar-shop-ozone-park-2,https://www.yelp.com/biz/nimbus-vape-and-cigar-shop-ozone-park-2
santo-domingo-restaurant-brooklyn-2,https://www.yelp.com/biz/santo-domingo-restaurant-brooklyn-2
starr-bar-brooklyn,https://www.yelp.com/biz/starr-bar-brooklyn
caridad-restaurant-woodhaven,https://www.yelp.com/biz/caridad-restaurant-woodhaven
lee-good-taste-brooklyn,https://www.yelp.com/biz/lee-good-taste-brooklyn
la-dolce-italia-forest-hills,https://www.yelp.com/biz/la-dolce-italia-forest-hills
pampas-argentinas-forest-hills,https://www.yelp.com/biz/pampas-argentinas-forest-hills
cecis-latin-cuisine-brooklyn,https://www.yelp.com/biz/cecis-latin-cuisine-brooklyn
longwood-fish-corp-brooklyn-2,https://www.yelp.com/biz/longwood-fish-corp-brooklyn-2
pitkins-fish-and-chicken-woodhaven,https://www.yelp.com/biz/pitkins-fish-and-chicken-woodhaven
highland-park-brooklyn,https://www.yelp.com/biz/highland-park-brooklyn
uluangies-hawaiian-shave-ice-brooklyn,https://www.yelp.com/biz/uluangies-hawaiian-shave-ice-brooklyn
dennys-brooklyn-2,https://www.yelp.com/biz/dennys-brooklyn-2
arashi-sushi-brooklyn,https://www.yelp.com/biz/arashi-sushi-brooklyn
las-margaritas-restaurant-and-bar-queens,https://www.yelp.com/biz/las-margaritas-restaurant-and-bar-queens
milk-and-pull-brooklyn-2,https://www.yelp.com/biz/milk-and-pull-brooklyn-2
burger-urway-brooklyn-7,https://www.yelp.com/biz/burger-urway-brooklyn-7
